fiscal_year,fiscal_month,product_code,product_name,group_code,group_name,line_name,color,avg_unit_price,forecast_qty_base,forecast_revenue_base,forecast_qty_conservative,forecast_qty_optimistic,forecast_revenue_conservative,forecast_revenue_optimistic,calibration_factor,selected_forecast_model,forecast_selection_type
2026,4,000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đen,1597320.9789473685,55.220000000000006,88204064.4574737,44.17600000000001,66.26400000000001,70563251.56597896,105844877.34896845,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,Unknown,Unknown,Unknown,Đen,2477278.93877551,33.88,83930210.44571428,27.104000000000003,40.656,67144168.35657144,100716252.53485714,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Ghi,2634696.25,31.41,82755809.2125,25.128,37.692,66204647.37,99306971.055,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 12,Xanh Dương,952592.5,85.59,81532392.075,68.47200000000001,102.708,65225913.66000001,97838870.49,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Xanh,1748131.608695652,46.53,81340563.7526087,37.224000000000004,55.836,65072451.00208696,97608676.50313042,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,2773503.846153846,28.710000000000004,79627295.42307693,22.968000000000004,34.452000000000005,63701836.33846155,95552754.50769232,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000224002004000,Xe đạp Thống Nhất New 24 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 24,Đỏ Tươi,1472741.935483871,53.02,78084777.41935484,42.416000000000004,63.624,62467821.93548388,93701732.90322581,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Unknown,Unknown,Unknown,Đen,1224682.2450980393,62.150000000000006,76114001.53284314,49.720000000000006,74.58,60891201.22627452,91336801.83941177,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000132002001001,Xe đạp Thống Nhất GN 2.0 20 đen - Bat man,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đen,1310555.0,55.44,72657169.2,44.352000000000004,66.52799999999999,58125735.36000001,87188603.03999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Cam,1497690.46875,47.300000000000004,70840759.171875,37.84,56.760000000000005,56672607.337500006,85008911.00625001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Unknown,Unknown,Unknown,Xanh,1135030.8333333333,62.37,70791873.07499999,49.896,74.844,56633498.45999999,84950247.68999998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000232003002000,Xe đạp Thống Nhất MS 27.5 Trắng,Unknown,Unknown,Unknown,Trắng,2222950.4918032787,31.680000000000003,70423071.58032787,25.344000000000005,38.016000000000005,56338457.2642623,84507685.89639345,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 26,Đỏ Tươi,1582822.12,44.0,69644173.28,35.2,52.8,55715338.624000005,83573007.936,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,Unknown,Unknown,Unknown,Hồng Dạ Quang,1210132.7604166667,55.550000000000004,67222874.84114584,44.440000000000005,66.66,53778299.872916676,80667449.809375,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Đỏ,1938455.8823529412,33.48,64899502.94117647,26.784,40.175999999999995,51919602.35294118,77879403.52941176,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000400050080000,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,Unknown,Unknown,Unknown,Ghi,2960555.0,21.229999999999997,62852582.64999999,16.983999999999998,25.475999999999996,50282066.12,75423099.17999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 12,Hồng,937419.0,61.47,57623145.93,49.176,73.764,46098516.744,69147775.116,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Unknown,Unknown,Unknown,Đỏ,1226193.3777777778,45.1,55301321.337777786,36.080000000000005,54.12,44241057.07022223,66361585.605333336,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Unknown,Unknown,Unknown,Hồng,1094812.4102564103,50.38,55156649.22871795,40.304,60.456,44125319.382974364,66187979.07446154,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 12,Hồng,511277.7,104.30999999999999,53331376.886999995,83.448,125.17199999999998,42665101.5096,63997652.26439999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000232003009000,Xe đạp Thống Nhất MS 27.5 Hồng,Unknown,Unknown,Unknown,Hồng,2189146.976744186,23.43,51291713.66511628,18.744,28.116,41033370.932093024,61550056.39813954,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010030010130000,Xe đạp Thống Nhất GRX 2.0 Xanh lá,Unknown,Unknown,Unknown,Xanh Lá,6507753.916666667,7.8100000000000005,50825558.08916667,6.248000000000001,9.372,40660446.47133334,60990669.707,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đỏ,1578980.8333333333,32.120000000000005,50716864.366666675,25.696000000000005,38.544000000000004,40573491.49333334,60860237.24,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Xanh,1214397.7976190476,41.58,50494660.425,33.264,49.895999999999994,40395728.34,60593592.50999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000217002003000,Xe đạp Thống Nhất GN 06-26 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-26,Đỏ Đun,1636714.6666666667,29.700000000000003,48610425.60000001,23.760000000000005,35.64,38888340.48000001,58332510.720000006,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Unknown,Unknown,Unknown,Xanh,1097078.6266666667,43.23,47426709.0308,34.583999999999996,51.876,37941367.22464,56912050.83696,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000219002023000,Xe đạp Thống Nhất GN 2.0 700C Kem,Unknown,Unknown,Unknown,Kem,1705092.25,27.61,47077597.0225,22.088,33.132,37662077.618,56493116.42699999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010020000080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Ghi",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Ghi,2100000.0,22.139999999999997,46493999.99999999,17.712,26.567999999999994,37195200.0,55792799.999999985,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,Xe thể thao nhôm,Xe MTB Cyber 27.5 2024,Đen,3020207.8947368423,15.389999999999999,46480999.5,12.312,18.467999999999996,37184799.6,55777199.39999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Xanh Dương,878413.2580645161,52.65,46248458.037096776,42.120000000000005,63.17999999999999,36998766.42967742,55498149.644516125,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000400050090000,Xe đạp Thống Nhất MTB SPD 27.5 15 Hồng,Unknown,Unknown,Unknown,Hồng,2813181.3636363638,16.060000000000002,45179692.70000001,12.848000000000003,19.272000000000002,36143754.16000001,54215631.24000001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Hồng,1590000.0,28.380000000000003,45124200.00000001,22.704000000000004,34.056000000000004,36099360.00000001,54149040.00000001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000102002009000,Xe đạp Thống Nhất We Bare Bears 12 Hồng,Unknown,Unknown,Unknown,Hồng,1023653.6119402985,43.67,44702953.23343284,34.936,52.404,35762362.58674627,53643543.880119406,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Xanh Dương,869906.6666666666,50.67,44078170.8,40.536,60.804,35262536.64,52893804.96,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 16 (IP - Bản quyền),Xanh,954582.95,46.08,43987182.335999995,36.864,55.296,35189745.86879999,52784618.8032,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Unknown,Unknown,Unknown,Đỏ,1109565.3793103448,39.16,43450580.2537931,31.328,46.992,34760464.20303448,52140696.30455172,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,Unknown,Unknown,Unknown,Tím Dạ Quang,1182842.5319148935,36.300000000000004,42937183.90851064,29.040000000000006,43.56,34349747.12680852,51524620.690212764,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000218002007000,Xe đạp Thống Nhất GN 06-27 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Coban,1617981.9473684211,26.400000000000002,42714723.41052632,21.120000000000005,31.68,34171778.72842106,51257668.09263158,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Vàng Chanh,1223541.3166666667,34.43,42126527.53283333,27.544,41.315999999999995,33701222.026266664,50551833.0394,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Cam,851746.0273972603,49.32,42008114.07123288,39.456,59.184,33606491.256986305,50409736.88547945,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đen,1408333.0,29.150000000000002,41052906.95,23.320000000000004,34.980000000000004,32842325.560000006,49263488.34,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000218002001000,Xe đạp Thống Nhất GN 06-27 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đen,1530555.0,25.3,38723041.5,20.240000000000002,30.36,30978433.200000003,46467649.8,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000132002003001,Xe đạp Thống Nhất GN 2.0 20 đỏ - Wonderwoman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đỏ,1310555.0,29.150000000000002,38202678.25,23.320000000000004,34.980000000000004,30562142.600000005,45843213.900000006,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Kem,887111.6279069767,42.12,37365141.76744186,33.696,50.544,29892113.413953487,44838170.12093023,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1030010000080000,Xe đạp Thống Nhất TE Batman12 Ghi,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Batman12 (IP - Bản quyền),Ghi,652407.4,56.07,36580482.918000005,44.856,67.28399999999999,29264386.334400002,43896579.5016,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Hồng,919894.0540540541,38.25,35185947.56756757,30.6,45.9,28148758.054054055,42223137.08108108,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000104002009000,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,Unknown,Unknown,Unknown,Hồng,1232890.391304348,28.38,34989429.30521739,22.704,34.056,27991543.444173917,41987315.16626087,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000208002007000,Xe đạp Thống Nhất 219-24 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-24,Coban,1389646.1515151516,24.750000000000004,34393742.25000001,19.800000000000004,29.700000000000003,27514993.80000001,41272490.7,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Xanh Dương,900109.5625,36.9,33214042.85625,29.52,44.279999999999994,26571234.285,39856851.427499995,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,Unknown,Unknown,Unknown,Kem,1058827.1333333333,30.250000000000004,32029520.783333335,24.200000000000003,36.300000000000004,25623616.62666667,38435424.940000005,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Kem,749268.9736842106,37.709999999999994,28254932.997631576,30.167999999999996,45.25199999999999,22603946.39810526,33905919.59715789,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1050010000200000,Xe đạp Thống Nhất TE Super Man 12 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 12 (IP - Bản quyền),Xanh,945576.1111111111,27.900000000000002,26381573.500000004,22.320000000000004,33.480000000000004,21105258.800000004,31657888.200000003,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010030010220000,Xe đạp Thống Nhất GRX 2.0 Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,7767129.0,3.19,24777141.509999998,2.552,3.828,19821713.208,29732569.812,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000102002023000,Xe đạp Thống Nhất We Bare Bears 12 Kem,Unknown,Unknown,Unknown,Kem,893940.48,24.970000000000002,22321693.785600003,19.976000000000003,29.964000000000002,17857355.02848,26786032.54272,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010130010050000,Xe đạp Thống Nhất REX Cam,Unknown,Unknown,Unknown,Cam,9618055.0,2.2,21159721.0,1.7600000000000002,2.64,16927776.8,25391665.200000003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Đen Bóng,2716111.0,6.749999999999999,18333749.249999996,5.3999999999999995,8.099999999999998,14666999.399999999,22000499.099999994,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000216002003000,Xe đạp Thống Nhất GN 06-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đỏ Đun,1389062.1875,12.980000000000002,18030027.19375,10.384000000000002,15.576000000000002,14424021.755000003,21636032.632500004,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000233003022001,Xe đạp Thống Nhất MS Superman 27.5 DC xanh,Unknown,Unknown,Unknown,Xanh,2281364.714285714,7.700000000000001,17566508.3,6.160000000000001,9.24,14053206.64,21079809.959999997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000103002025000,Xe đạp Thống Nhất We Bare Bears 16 Xanh Mint,Unknown,Unknown,Unknown,Xanh Mint,1030462.9333333333,16.830000000000002,17342691.168,13.464000000000002,20.196,13874152.934400002,20811229.401600003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Hồng,1111111.0,13.97,15522220.67,11.176000000000002,16.764,12417776.536000002,18626664.803999998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Xanh Dương,2826979.923076923,4.77,13484694.23307692,3.816,5.723999999999999,10787755.386461537,16181633.079692306,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000217002007001,Xe đạp Thống Nhất GN 06 26 D Coban,Unknown,Unknown,Unknown,Coban,1694444.4,7.92,13419999.648,6.336,9.504,10735999.7184,16103999.577599999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000218002003000,Xe đạp Thống Nhất GN 06-27 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đỏ Đun,1530555.0,7.589999999999999,11616912.45,6.071999999999999,9.107999999999999,9293529.959999999,13940294.939999998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000104002020000,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,1169191.8181818181,9.02,10546110.2,7.216,10.824,8436888.16,12655332.239999998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010130010220000,Xe đạp Thống Nhất REX Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,4275000.0,1.87,7994250.0,1.4960000000000002,2.244,6395400.000000001,9593100.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000324000040000,Xe đạp Thống Nhất MTB 26-05_2023 Đỏ đun,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đỏ Đun,2393888.0,3.33,7971647.04,2.664,3.996,6377317.632,9565976.448,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000324000180000,Xe đạp Thống Nhất MTB 26-05_2023 Đen mờ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đen Mờ,2393888.0,3.0599999999999996,7325297.279999999,2.448,3.6719999999999993,5860237.824,8790356.735999998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000406002004000,Xe đạp Thống Nhất nam 0209 đỏ đậm,Unknown,Unknown,Unknown,Đỏ Đậm,4703704.0,1.54,7243704.16,1.2320000000000002,1.8479999999999999,5794963.328000001,8692444.991999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Xanh Da Trời,1400000.0,5.13,7182000.0,4.104,6.156,5745600.0,8618400.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Wonder Woman 20 (IP - Bản quyền),Hồng,1111111.0,6.39,7099999.29,5.112,7.667999999999999,5679999.432,8519999.148,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010030010260000,Xe đạp Thống Nhất GRX 2.0 Be,Unknown,Unknown,Unknown,Be,6840277.0,0.77,5267013.29,0.6160000000000001,0.9239999999999999,4213610.632000001,6320415.948,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000329002004001,Xe đạp Thống Nhất MTB 26-07 Tem đỏ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-07,Đỏ,1900000.0,2.4299999999999997,4616999.999999999,1.944,2.9159999999999995,3693600.0,5540399.999999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000340010090000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Powerpuff Girls 12 (IP - Bản quyền),Hồng,925925.0,4.859999999999999,4499995.499999999,3.888,5.831999999999999,3599996.4,5399994.599999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010020000050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Cam",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Cam,2070000.0,2.16,4471200.0,1.7280000000000002,2.592,3576960.0000000005,5365440.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010020010080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Ghi",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Ghi,2070000.0,2.16,4471200.0,1.7280000000000002,2.592,3576960.0000000005,5365440.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Tím,1111111.0,3.52,3911110.72,2.8160000000000003,4.224,3128888.5760000004,4693332.864,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),SPORTBIKE_A,Xe thể thao nhôm,Xe MTB SPD 27.5,Đen,2472716.0,1.44,3560711.04,1.152,1.728,2848568.832,4272853.248,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000320010040000,"Xe đạp Thống Nhất Wonder Woman 20"" Đỏ",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Wonder Woman 20 (IP - Bản quyền),Đỏ,1111111.0,3.0599999999999996,3399999.6599999997,2.448,3.6719999999999993,2719999.728,4079999.5919999992,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000407002010000,Xe đạp Thống Nhất nữ 0209 Base xanh,Unknown,Unknown,Unknown,Xanh,4240741.0,0.77,3265370.5700000003,0.6160000000000001,0.9239999999999999,2612296.4560000002,3918444.684,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000419002015000,Xe đạp Thống Nhất nam 0209 Base nâu,Unknown,Unknown,Unknown,Nâu,4240741.0,0.77,3265370.5700000003,0.6160000000000001,0.9239999999999999,2612296.4560000002,3918444.684,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000314002020000,Xe đạp Thống Nhất MTB 24-04 Tem Xanh da trời,SPORTBIKE_S,Xe thể thao thép,Xe MTB 24-04,Xanh Da Trời,1030000.0,2.9699999999999998,3059099.9999999995,2.376,3.5639999999999996,2447280.0,3670919.9999999995,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Đỏ Tươi,1111111.0,2.6399999999999997,2933333.0399999996,2.1119999999999997,3.1679999999999997,2346666.4319999996,3519999.6479999996,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000314002005000,Xe đạp Thống Nhất MTB 24-04 Tem cam,SPORTBIKE_S,Xe thể thao thép,Xe MTB 24-04,Cam,1030000.0,2.7,2781000.0,2.16,3.24,2224800.0,3337200.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Đen,1400000.0,1.8900000000000001,2646000.0,1.5120000000000002,2.2680000000000002,2116800.0000000005,3175200.0000000005,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Hồng,1050000.0,2.3099999999999996,2425499.9999999995,1.8479999999999999,2.7719999999999994,1940399.9999999998,2910599.9999999995,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Xanh Dương,2070000.0,1.08,2235600.0,0.8640000000000001,1.296,1788480.0000000002,2682720.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Xanh Rêu,2393888.0,0.9,2154499.2,0.7200000000000001,1.08,1723599.36,2585399.04,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000329002005000,Xe đạp Thống Nhất MTB 26-07 Tem cam,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-07,Cam,1910000.0,1.08,2062800.0000000002,0.8640000000000001,1.296,1650240.0000000002,2475360.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,4,000231003002001,Xe đạp Thống Nhất M2601 Shimano Trắng (tem tím),SPORTBIKE_S,Xe thể thao thép,Xe M2601 Shimano,Trắng,1660000.0,1.08,1792800.0000000002,0.8640000000000001,1.296,1434240.0000000002,2151360.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
